technology,region,energy_system_scenario,freight_demand_scenario,year,freight_ton_mile_travel
battery,north_central,50%_reduction_2050,agricultual_production_shift,2030,2.14E+11
battery,central,50%_reduction_2050,agricultual_production_shift,2030,1.61E+11
battery,texas,50%_reduction_2050,agricultual_production_shift,2030,1.88E+11
battery,north_west,50%_reduction_2050,agricultual_production_shift,2030,1.73E+11
battery,south_west,50%_reduction_2050,agricultual_production_shift,2030,1.52E+11
battery,california,50%_reduction_2050,agricultual_production_shift,2030,1.70E+11
battery,north_east,50%_reduction_2050,decrease_agricultual_production,2030,1.81E+11
battery,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2030,1.80E+11
battery,south_east,50%_reduction_2050,decrease_agricultual_production,2030,1.45E+11
battery,north_central,50%_reduction_2050,decrease_agricultual_production,2030,1.89E+11
battery,central,50%_reduction_2050,decrease_agricultual_production,2030,1.47E+11
battery,texas,50%_reduction_2050,decrease_agricultual_production,2030,1.84E+11
battery,north_west,50%_reduction_2050,decrease_agricultual_production,2030,1.98E+11
battery,south_west,50%_reduction_2050,decrease_agricultual_production,2030,1.86E+11
battery,california,50%_reduction_2050,decrease_agricultual_production,2030,1.67E+11
battery,north_east,50%_reduction_2050,population_shift,2030,1.63E+11
battery,middle_atlantic,50%_reduction_2050,population_shift,2030,1.82E+11
battery,south_east,50%_reduction_2050,population_shift,2030,1.81E+11
battery,north_central,50%_reduction_2050,population_shift,2030,1.80E+11
battery,central,50%_reduction_2050,population_shift,2030,1.57E+11
battery,texas,50%_reduction_2050,population_shift,2030,1.78E+11
battery,north_west,50%_reduction_2050,population_shift,2030,2.12E+11
battery,south_west,50%_reduction_2050,population_shift,2030,1.66E+11
battery,california,50%_reduction_2050,population_shift,2030,1.64E+11
battery,north_east,50%_reduction_2050,increase_maritime,2030,1.51E+11
battery,middle_atlantic,50%_reduction_2050,increase_maritime,2030,2.14E+11
battery,south_east,50%_reduction_2050,increase_maritime,2030,1.88E+11
battery,north_central,50%_reduction_2050,increase_maritime,2030,2.14E+11
battery,central,50%_reduction_2050,increase_maritime,2030,1.90E+11
battery,texas,50%_reduction_2050,increase_maritime,2030,2.04E+11
battery,north_west,50%_reduction_2050,increase_maritime,2030,2.02E+11
battery,south_west,50%_reduction_2050,increase_maritime,2030,1.74E+11
battery,california,50%_reduction_2050,increase_maritime,2030,1.56E+11
battery,north_east,net_zero_2050,business_as_usual,2030,1.88E+11
battery,middle_atlantic,net_zero_2050,business_as_usual,2030,1.66E+11
battery,south_east,net_zero_2050,business_as_usual,2030,2.07E+11
battery,north_central,net_zero_2050,business_as_usual,2030,1.79E+11
battery,central,net_zero_2050,business_as_usual,2030,1.94E+11
battery,texas,net_zero_2050,business_as_usual,2030,1.84E+11
battery,north_west,net_zero_2050,business_as_usual,2030,1.49E+11
battery,south_west,net_zero_2050,business_as_usual,2030,1.97E+11
battery,california,net_zero_2050,business_as_usual,2030,1.62E+11
battery,north_east,net_zero_2050,agricultual_production_shift,2030,2.10E+11
battery,middle_atlantic,net_zero_2050,agricultual_production_shift,2030,1.74E+11
battery,south_east,net_zero_2050,agricultual_production_shift,2030,1.82E+11
battery,north_central,net_zero_2050,agricultual_production_shift,2030,1.84E+11
battery,central,net_zero_2050,agricultual_production_shift,2030,1.73E+11
battery,texas,net_zero_2050,agricultual_production_shift,2030,2.11E+11
battery,north_west,net_zero_2050,agricultual_production_shift,2030,1.83E+11
battery,south_west,net_zero_2050,agricultual_production_shift,2030,1.56E+11
battery,california,net_zero_2050,agricultual_production_shift,2030,1.56E+11
battery,north_east,net_zero_2050,decrease_agricultual_production,2030,1.88E+11
battery,middle_atlantic,net_zero_2050,decrease_agricultual_production,2030,1.74E+11
battery,south_east,net_zero_2050,decrease_agricultual_production,2030,2.09E+11
battery,north_central,net_zero_2050,decrease_agricultual_production,2030,1.51E+11
battery,central,net_zero_2050,decrease_agricultual_production,2030,2.06E+11
battery,texas,net_zero_2050,decrease_agricultual_production,2030,1.62E+11
battery,north_west,net_zero_2050,decrease_agricultual_production,2030,1.58E+11
battery,south_west,net_zero_2050,decrease_agricultual_production,2030,1.83E+11
battery,california,net_zero_2050,decrease_agricultual_production,2030,2.09E+11
battery,north_east,net_zero_2050,population_shift,2030,1.52E+11
battery,middle_atlantic,net_zero_2050,population_shift,2030,1.51E+11
battery,south_east,net_zero_2050,population_shift,2030,1.86E+11
battery,north_central,net_zero_2050,population_shift,2030,1.82E+11
battery,central,net_zero_2050,population_shift,2030,1.51E+11
battery,texas,net_zero_2050,population_shift,2030,1.59E+11
battery,north_west,net_zero_2050,population_shift,2030,1.89E+11
battery,south_west,net_zero_2050,population_shift,2030,1.73E+11
battery,california,net_zero_2050,population_shift,2030,1.57E+11
battery,north_east,net_zero_2050,increase_maritime,2030,1.61E+11
battery,middle_atlantic,net_zero_2050,increase_maritime,2030,2.11E+11
battery,south_east,net_zero_2050,increase_maritime,2030,1.58E+11
battery,north_central,net_zero_2050,increase_maritime,2030,1.84E+11
battery,central,net_zero_2050,increase_maritime,2030,1.59E+11
battery,texas,net_zero_2050,increase_maritime,2030,2.12E+11
battery,north_west,net_zero_2050,increase_maritime,2030,1.55E+11
battery,south_west,net_zero_2050,increase_maritime,2030,1.79E+11
battery,california,net_zero_2050,increase_maritime,2030,1.50E+11
catenary,north_east,business_as_usual,business_as_usual,2030,2.04E+11
catenary,middle_atlantic,business_as_usual,business_as_usual,2030,1.95E+11
catenary,south_east,business_as_usual,business_as_usual,2030,2.02E+11
catenary,north_central,business_as_usual,business_as_usual,2030,1.73E+11
catenary,central,business_as_usual,business_as_usual,2030,2.10E+11
catenary,texas,business_as_usual,business_as_usual,2030,1.98E+11
catenary,north_west,business_as_usual,business_as_usual,2030,1.66E+11
catenary,south_west,business_as_usual,business_as_usual,2030,1.47E+11
catenary,california,business_as_usual,business_as_usual,2030,1.52E+11
catenary,north_east,business_as_usual,agricultual_production_shift,2030,2.05E+11
catenary,middle_atlantic,business_as_usual,agricultual_production_shift,2030,1.46E+11
catenary,south_east,business_as_usual,agricultual_production_shift,2030,1.95E+11
catenary,north_central,business_as_usual,agricultual_production_shift,2030,1.59E+11
catenary,central,business_as_usual,agricultual_production_shift,2030,1.51E+11
catenary,texas,business_as_usual,agricultual_production_shift,2030,1.81E+11
catenary,north_west,business_as_usual,agricultual_production_shift,2030,2.14E+11
catenary,south_west,business_as_usual,agricultual_production_shift,2030,1.69E+11
catenary,california,business_as_usual,agricultual_production_shift,2030,1.65E+11
catenary,north_east,business_as_usual,decrease_agricultual_production,2030,2.11E+11
catenary,middle_atlantic,business_as_usual,decrease_agricultual_production,2030,1.51E+11
catenary,south_east,business_as_usual,decrease_agricultual_production,2030,2.04E+11
catenary,north_central,business_as_usual,decrease_agricultual_production,2030,2.01E+11
catenary,central,business_as_usual,decrease_agricultual_production,2030,1.80E+11
catenary,texas,business_as_usual,decrease_agricultual_production,2030,1.60E+11
catenary,north_west,business_as_usual,decrease_agricultual_production,2030,1.67E+11
catenary,south_west,business_as_usual,decrease_agricultual_production,2030,1.45E+11
catenary,california,business_as_usual,decrease_agricultual_production,2030,1.87E+11
catenary,north_east,business_as_usual,population_shift,2030,1.76E+11
catenary,middle_atlantic,business_as_usual,population_shift,2030,2.05E+11
catenary,south_east,business_as_usual,population_shift,2030,1.71E+11
catenary,north_central,business_as_usual,population_shift,2030,1.50E+11
catenary,central,business_as_usual,population_shift,2030,1.79E+11
catenary,texas,business_as_usual,population_shift,2030,1.93E+11
catenary,north_west,business_as_usual,population_shift,2030,2.00E+11
catenary,south_west,business_as_usual,population_shift,2030,1.52E+11
catenary,california,business_as_usual,population_shift,2030,1.86E+11
catenary,north_east,business_as_usual,increase_maritime,2030,1.59E+11
catenary,middle_atlantic,business_as_usual,increase_maritime,2030,1.86E+11
catenary,south_east,business_as_usual,increase_maritime,2030,2.04E+11
catenary,north_central,business_as_usual,increase_maritime,2030,1.51E+11
catenary,central,business_as_usual,increase_maritime,2030,2.13E+11
catenary,texas,business_as_usual,increase_maritime,2030,2.14E+11
catenary,north_west,business_as_usual,increase_maritime,2030,1.72E+11
catenary,south_west,business_as_usual,increase_maritime,2030,1.44E+11
catenary,california,business_as_usual,increase_maritime,2030,1.69E+11
catenary,north_east,50%_reduction_2050,business_as_usual,2030,1.97E+11
catenary,middle_atlantic,50%_reduction_2050,business_as_usual,2030,1.47E+11
catenary,south_east,50%_reduction_2050,business_as_usual,2030,2.12E+11
catenary,north_central,50%_reduction_2050,business_as_usual,2030,1.76E+11
catenary,central,50%_reduction_2050,business_as_usual,2030,2.05E+11
catenary,texas,50%_reduction_2050,business_as_usual,2030,1.58E+11
catenary,north_west,50%_reduction_2050,business_as_usual,2030,1.87E+11
catenary,south_west,50%_reduction_2050,business_as_usual,2030,1.70E+11
catenary,california,50%_reduction_2050,business_as_usual,2030,1.87E+11
catenary,north_east,50%_reduction_2050,agricultual_production_shift,2030,1.98E+11
catenary,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2030,1.53E+11
catenary,south_east,50%_reduction_2050,agricultual_production_shift,2030,1.80E+11
catenary,north_central,50%_reduction_2050,agricultual_production_shift,2030,1.84E+11
catenary,central,50%_reduction_2050,agricultual_production_shift,2030,1.49E+11
catenary,texas,50%_reduction_2050,agricultual_production_shift,2030,2.15E+11
catenary,north_west,50%_reduction_2050,agricultual_production_shift,2030,1.60E+11
catenary,south_west,50%_reduction_2050,agricultual_production_shift,2030,1.85E+11
catenary,california,50%_reduction_2050,agricultual_production_shift,2030,1.59E+11
catenary,north_east,50%_reduction_2050,decrease_agricultual_production,2030,1.45E+11
catenary,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2030,2.05E+11
catenary,south_east,50%_reduction_2050,decrease_agricultual_production,2030,2.11E+11
catenary,north_central,50%_reduction_2050,decrease_agricultual_production,2030,1.53E+11
catenary,central,50%_reduction_2050,decrease_agricultual_production,2030,1.50E+11
catenary,texas,50%_reduction_2050,decrease_agricultual_production,2030,1.88E+11
catenary,north_west,50%_reduction_2050,decrease_agricultual_production,2030,1.98E+11
catenary,south_west,50%_reduction_2050,decrease_agricultual_production,2030,1.86E+11
catenary,california,50%_reduction_2050,decrease_agricultual_production,2030,2.00E+11
catenary,north_east,50%_reduction_2050,population_shift,2030,1.47E+11
catenary,middle_atlantic,50%_reduction_2050,population_shift,2030,1.56E+11
catenary,south_east,50%_reduction_2050,population_shift,2030,1.52E+11
catenary,north_central,50%_reduction_2050,population_shift,2030,1.86E+11
catenary,central,50%_reduction_2050,population_shift,2030,1.98E+11
catenary,texas,50%_reduction_2050,population_shift,2030,2.02E+11
catenary,north_west,50%_reduction_2050,population_shift,2030,1.79E+11
catenary,south_west,50%_reduction_2050,population_shift,2030,1.60E+11
catenary,california,50%_reduction_2050,population_shift,2030,1.55E+11
catenary,north_east,50%_reduction_2050,increase_maritime,2030,1.70E+11
catenary,middle_atlantic,50%_reduction_2050,increase_maritime,2030,1.97E+11
catenary,south_east,50%_reduction_2050,increase_maritime,2030,1.80E+11
catenary,north_central,50%_reduction_2050,increase_maritime,2030,1.47E+11
catenary,central,50%_reduction_2050,increase_maritime,2030,1.94E+11
catenary,texas,50%_reduction_2050,increase_maritime,2030,1.88E+11
catenary,north_west,50%_reduction_2050,increase_maritime,2030,1.60E+11
catenary,south_west,50%_reduction_2050,increase_maritime,2030,1.63E+11
catenary,california,50%_reduction_2050,increase_maritime,2030,1.45E+11
catenary,north_east,net_zero_2050,business_as_usual,2030,1.46E+11
catenary,middle_atlantic,net_zero_2050,business_as_usual,2030,1.93E+11
catenary,south_east,net_zero_2050,business_as_usual,2030,1.81E+11
catenary,north_central,net_zero_2050,business_as_usual,2030,1.82E+11
catenary,central,net_zero_2050,business_as_usual,2030,1.93E+11
catenary,texas,net_zero_2050,business_as_usual,2030,1.59E+11
catenary,north_west,net_zero_2050,business_as_usual,2030,1.83E+11
catenary,south_west,net_zero_2050,business_as_usual,2030,2.07E+11
catenary,california,net_zero_2050,business_as_usual,2030,1.47E+11
catenary,north_east,net_zero_2050,agricultual_production_shift,2030,1.63E+11
catenary,middle_atlantic,net_zero_2050,agricultual_production_shift,2030,1.53E+11
catenary,south_east,net_zero_2050,agricultual_production_shift,2030,1.59E+11
catenary,north_central,net_zero_2050,agricultual_production_shift,2030,2.00E+11
catenary,central,net_zero_2050,agricultual_production_shift,2030,1.94E+11
catenary,texas,net_zero_2050,agricultual_production_shift,2030,1.58E+11
catenary,north_west,net_zero_2050,agricultual_production_shift,2030,1.61E+11
catenary,south_west,net_zero_2050,agricultual_production_shift,2030,1.78E+11
catenary,california,net_zero_2050,agricultual_production_shift,2030,1.64E+11
catenary,north_east,net_zero_2050,decrease_agricultual_production,2030,1.89E+11
catenary,middle_atlantic,net_zero_2050,decrease_agricultual_production,2030,1.74E+11
catenary,south_east,net_zero_2050,decrease_agricultual_production,2030,1.50E+11
catenary,north_central,net_zero_2050,decrease_agricultual_production,2030,2.00E+11
catenary,central,net_zero_2050,decrease_agricultual_production,2030,1.64E+11
catenary,texas,net_zero_2050,decrease_agricultual_production,2030,1.52E+11
catenary,north_west,net_zero_2050,decrease_agricultual_production,2030,1.59E+11
catenary,south_west,net_zero_2050,decrease_agricultual_production,2030,1.81E+11
catenary,california,net_zero_2050,decrease_agricultual_production,2030,2.11E+11
catenary,north_east,net_zero_2050,population_shift,2030,1.45E+11
catenary,middle_atlantic,net_zero_2050,population_shift,2030,1.79E+11
catenary,south_east,net_zero_2050,population_shift,2030,1.77E+11
catenary,north_central,net_zero_2050,population_shift,2030,1.83E+11
catenary,central,net_zero_2050,population_shift,2030,1.56E+11
catenary,texas,net_zero_2050,population_shift,2030,2.15E+11
catenary,north_west,net_zero_2050,population_shift,2030,1.60E+11
catenary,south_west,net_zero_2050,population_shift,2030,1.96E+11
catenary,california,net_zero_2050,population_shift,2030,1.84E+11
catenary,north_east,net_zero_2050,increase_maritime,2030,2.10E+11
catenary,middle_atlantic,net_zero_2050,increase_maritime,2030,1.92E+11
catenary,south_east,net_zero_2050,increase_maritime,2030,1.73E+11
catenary,north_central,net_zero_2050,increase_maritime,2030,1.47E+11
catenary,central,net_zero_2050,increase_maritime,2030,2.13E+11
catenary,texas,net_zero_2050,increase_maritime,2030,1.44E+11
catenary,north_west,net_zero_2050,increase_maritime,2030,2.09E+11
