technology,region,energy_system_scenario,freight_demand_scenario,year,number_of_locomotives,number_of_powertrains,number_of_tender_cars,number_of_freight_cars,cost_per_locomotive ($),cost_per_powertrain ($),cost_per_tender_car ($),cost_per_freight_car ($),train_O&M_cost ($/year)
diesel,central,50%_reduction_2050,agricultual_production_shift,2030,2964,2964,0,149177,3500000,320000,0,125000,6500000000
diesel,texas,50%_reduction_2050,agricultual_production_shift,2030,3169,3169,0,212532,3500000,320000,0,125000,6500000000
diesel,north_west,50%_reduction_2050,agricultual_production_shift,2030,2697,2697,0,189804,3500000,320000,0,125000,6500000000
diesel,south_west,50%_reduction_2050,agricultual_production_shift,2030,3247,3247,0,155468,3500000,320000,0,125000,6500000000
diesel,california,50%_reduction_2050,agricultual_production_shift,2030,2853,2853,0,174940,3500000,320000,0,125000,6500000000
diesel,north_east,50%_reduction_2050,decrease_agricultual_production,2030,3168,3168,0,207153,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2030,2340,2340,0,201190,3500000,320000,0,125000,6500000000
diesel,south_east,50%_reduction_2050,decrease_agricultual_production,2030,2417,2417,0,191616,3500000,320000,0,125000,6500000000
diesel,north_central,50%_reduction_2050,decrease_agricultual_production,2030,2449,2449,0,190058,3500000,320000,0,125000,6500000000
diesel,central,50%_reduction_2050,decrease_agricultual_production,2030,2274,2274,0,153329,3500000,320000,0,125000,6500000000
diesel,texas,50%_reduction_2050,decrease_agricultual_production,2030,2368,2368,0,152751,3500000,320000,0,125000,6500000000
diesel,north_west,50%_reduction_2050,decrease_agricultual_production,2030,2470,2470,0,170095,3500000,320000,0,125000,6500000000
diesel,south_west,50%_reduction_2050,decrease_agricultual_production,2030,2301,2301,0,202025,3500000,320000,0,125000,6500000000
diesel,california,50%_reduction_2050,decrease_agricultual_production,2030,2536,2536,0,195594,3500000,320000,0,125000,6500000000
diesel,north_east,50%_reduction_2050,population_shift,2030,2646,2646,0,191117,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,50%_reduction_2050,population_shift,2030,2213,2213,0,194589,3500000,320000,0,125000,6500000000
diesel,south_east,50%_reduction_2050,population_shift,2030,2625,2625,0,210874,3500000,320000,0,125000,6500000000
diesel,north_central,50%_reduction_2050,population_shift,2030,2787,2787,0,155178,3500000,320000,0,125000,6500000000
diesel,central,50%_reduction_2050,population_shift,2030,3145,3145,0,175204,3500000,320000,0,125000,6500000000
diesel,texas,50%_reduction_2050,population_shift,2030,2415,2415,0,171502,3500000,320000,0,125000,6500000000
diesel,north_west,50%_reduction_2050,population_shift,2030,2635,2635,0,199616,3500000,320000,0,125000,6500000000
diesel,south_west,50%_reduction_2050,population_shift,2030,2418,2418,0,176376,3500000,320000,0,125000,6500000000
diesel,california,50%_reduction_2050,population_shift,2030,3139,3139,0,213486,3500000,320000,0,125000,6500000000
diesel,north_east,50%_reduction_2050,increase_maritime,2030,2853,2853,0,182791,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,50%_reduction_2050,increase_maritime,2030,2836,2836,0,217718,3500000,320000,0,125000,6500000000
diesel,south_east,50%_reduction_2050,increase_maritime,2030,2727,2727,0,166136,3500000,320000,0,125000,6500000000
diesel,north_central,50%_reduction_2050,increase_maritime,2030,2370,2370,0,212834,3500000,320000,0,125000,6500000000
diesel,central,50%_reduction_2050,increase_maritime,2030,2342,2342,0,155585,3500000,320000,0,125000,6500000000
diesel,texas,50%_reduction_2050,increase_maritime,2030,3235,3235,0,195888,3500000,320000,0,125000,6500000000
diesel,north_west,50%_reduction_2050,increase_maritime,2030,2681,2681,0,212588,3500000,320000,0,125000,6500000000
diesel,south_west,50%_reduction_2050,increase_maritime,2030,2463,2463,0,179807,3500000,320000,0,125000,6500000000
diesel,california,50%_reduction_2050,increase_maritime,2030,2445,2445,0,170123,3500000,320000,0,125000,6500000000
diesel,north_east,net_zero_2050,business_as_usual,2030,2988,2988,0,155835,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,net_zero_2050,business_as_usual,2030,2533,2533,0,201860,3500000,320000,0,125000,6500000000
diesel,south_east,net_zero_2050,business_as_usual,2030,2895,2895,0,183802,3500000,320000,0,125000,6500000000
diesel,north_central,net_zero_2050,business_as_usual,2030,2567,2567,0,180208,3500000,320000,0,125000,6500000000
diesel,central,net_zero_2050,business_as_usual,2030,2740,2740,0,220005,3500000,320000,0,125000,6500000000
diesel,texas,net_zero_2050,business_as_usual,2030,2972,2972,0,217945,3500000,320000,0,125000,6500000000
diesel,north_west,net_zero_2050,business_as_usual,2030,2915,2915,0,206729,3500000,320000,0,125000,6500000000
diesel,south_west,net_zero_2050,business_as_usual,2030,3065,3065,0,195685,3500000,320000,0,125000,6500000000
diesel,california,net_zero_2050,business_as_usual,2030,2366,2366,0,184978,3500000,320000,0,125000,6500000000
diesel,north_east,net_zero_2050,agricultual_production_shift,2030,2393,2393,0,176238,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,net_zero_2050,agricultual_production_shift,2030,3157,3157,0,201253,3500000,320000,0,125000,6500000000
diesel,south_east,net_zero_2050,agricultual_production_shift,2030,2974,2974,0,206884,3500000,320000,0,125000,6500000000
diesel,north_central,net_zero_2050,agricultual_production_shift,2030,2480,2480,0,190117,3500000,320000,0,125000,6500000000
diesel,central,net_zero_2050,agricultual_production_shift,2030,2483,2483,0,162547,3500000,320000,0,125000,6500000000
diesel,texas,net_zero_2050,agricultual_production_shift,2030,3257,3257,0,168135,3500000,320000,0,125000,6500000000
diesel,north_west,net_zero_2050,agricultual_production_shift,2030,3248,3248,0,178584,3500000,320000,0,125000,6500000000
diesel,south_west,net_zero_2050,agricultual_production_shift,2030,2999,2999,0,203135,3500000,320000,0,125000,6500000000
diesel,california,net_zero_2050,agricultual_production_shift,2030,2345,2345,0,204275,3500000,320000,0,125000,6500000000
diesel,north_east,net_zero_2050,decrease_agricultual_production,2030,3014,3014,0,213823,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2030,3062,3062,0,200877,3500000,320000,0,125000,6500000000
diesel,south_east,net_zero_2050,decrease_agricultual_production,2030,2603,2603,0,154908,3500000,320000,0,125000,6500000000
diesel,north_central,net_zero_2050,decrease_agricultual_production,2030,2907,2907,0,215640,3500000,320000,0,125000,6500000000
diesel,central,net_zero_2050,decrease_agricultual_production,2030,3134,3134,0,184554,3500000,320000,0,125000,6500000000
diesel,texas,net_zero_2050,decrease_agricultual_production,2030,2212,2212,0,160481,3500000,320000,0,125000,6500000000
diesel,north_west,net_zero_2050,decrease_agricultual_production,2030,3031,3031,0,186797,3500000,320000,0,125000,6500000000
diesel,south_west,net_zero_2050,decrease_agricultual_production,2030,3098,3098,0,200814,3500000,320000,0,125000,6500000000
diesel,california,net_zero_2050,decrease_agricultual_production,2030,2925,2925,0,167480,3500000,320000,0,125000,6500000000
diesel,north_east,net_zero_2050,population_shift,2030,2208,2208,0,205676,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,net_zero_2050,population_shift,2030,2653,2653,0,189974,3500000,320000,0,125000,6500000000
diesel,south_east,net_zero_2050,population_shift,2030,2757,2757,0,222959,3500000,320000,0,125000,6500000000
diesel,north_central,net_zero_2050,population_shift,2030,2820,2820,0,186090,3500000,320000,0,125000,6500000000
diesel,central,net_zero_2050,population_shift,2030,2713,2713,0,204792,3500000,320000,0,125000,6500000000
diesel,texas,net_zero_2050,population_shift,2030,2363,2363,0,222459,3500000,320000,0,125000,6500000000
diesel,north_west,net_zero_2050,population_shift,2030,2809,2809,0,218446,3500000,320000,0,125000,6500000000
diesel,south_west,net_zero_2050,population_shift,2030,2425,2425,0,197438,3500000,320000,0,125000,6500000000
diesel,california,net_zero_2050,population_shift,2030,2856,2856,0,171214,3500000,320000,0,125000,6500000000
diesel,north_east,net_zero_2050,increase_maritime,2030,2923,2923,0,203908,3500000,320000,0,125000,6500000000
diesel,middle_atlantic,net_zero_2050,increase_maritime,2030,2803,2803,0,169667,3500000,320000,0,125000,6500000000
diesel,south_east,net_zero_2050,increase_maritime,2030,3186,3186,0,193705,3500000,320000,0,125000,6500000000
diesel,north_central,net_zero_2050,increase_maritime,2030,2931,2931,0,215478,3500000,320000,0,125000,6500000000
diesel,central,net_zero_2050,increase_maritime,2030,2478,2478,0,175991,3500000,320000,0,125000,6500000000
diesel,texas,net_zero_2050,increase_maritime,2030,2789,2789,0,157363,3500000,320000,0,125000,6500000000
diesel,north_west,net_zero_2050,increase_maritime,2030,2777,2777,0,200705,3500000,320000,0,125000,6500000000
diesel,south_west,net_zero_2050,increase_maritime,2030,2599,2599,0,152349,3500000,320000,0,125000,6500000000
diesel,california,net_zero_2050,increase_maritime,2030,2358,2358,0,218292,3500000,320000,0,125000,6500000000
biodiesel,north_east,business_as_usual,business_as_usual,2030,2822,2822,0,171100,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,business_as_usual,business_as_usual,2030,2594,2594,0,199783,3500000,320000,0,125000,6500000000
biodiesel,south_east,business_as_usual,business_as_usual,2030,2377,2377,0,178578,3500000,320000,0,125000,6500000000
biodiesel,north_central,business_as_usual,business_as_usual,2030,2822,2822,0,194352,3500000,320000,0,125000,6500000000
biodiesel,central,business_as_usual,business_as_usual,2030,2291,2291,0,152948,3500000,320000,0,125000,6500000000
biodiesel,texas,business_as_usual,business_as_usual,2030,2692,2692,0,161637,3500000,320000,0,125000,6500000000
biodiesel,north_west,business_as_usual,business_as_usual,2030,2391,2391,0,210445,3500000,320000,0,125000,6500000000
biodiesel,south_west,business_as_usual,business_as_usual,2030,3275,3275,0,195453,3500000,320000,0,125000,6500000000
biodiesel,california,business_as_usual,business_as_usual,2030,3218,3218,0,190111,3500000,320000,0,125000,6500000000
biodiesel,north_east,business_as_usual,agricultual_production_shift,2030,2303,2303,0,195950,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,business_as_usual,agricultual_production_shift,2030,2649,2649,0,176572,3500000,320000,0,125000,6500000000
biodiesel,south_east,business_as_usual,agricultual_production_shift,2030,3153,3153,0,207365,3500000,320000,0,125000,6500000000
biodiesel,north_central,business_as_usual,agricultual_production_shift,2030,2266,2266,0,190005,3500000,320000,0,125000,6500000000
biodiesel,central,business_as_usual,agricultual_production_shift,2030,3100,3100,0,170026,3500000,320000,0,125000,6500000000
biodiesel,texas,business_as_usual,agricultual_production_shift,2030,2559,2559,0,190461,3500000,320000,0,125000,6500000000
biodiesel,north_west,business_as_usual,agricultual_production_shift,2030,2598,2598,0,217919,3500000,320000,0,125000,6500000000
biodiesel,south_west,business_as_usual,agricultual_production_shift,2030,2639,2639,0,223350,3500000,320000,0,125000,6500000000
biodiesel,california,business_as_usual,agricultual_production_shift,2030,2372,2372,0,180670,3500000,320000,0,125000,6500000000
biodiesel,north_east,business_as_usual,decrease_agricultual_production,2030,2921,2921,0,213657,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,business_as_usual,decrease_agricultual_production,2030,2901,2901,0,155380,3500000,320000,0,125000,6500000000
biodiesel,south_east,business_as_usual,decrease_agricultual_production,2030,2417,2417,0,182298,3500000,320000,0,125000,6500000000
biodiesel,north_central,business_as_usual,decrease_agricultual_production,2030,3007,3007,0,194773,3500000,320000,0,125000,6500000000
biodiesel,central,business_as_usual,decrease_agricultual_production,2030,2928,2928,0,154659,3500000,320000,0,125000,6500000000
biodiesel,texas,business_as_usual,decrease_agricultual_production,2030,2240,2240,0,221109,3500000,320000,0,125000,6500000000
biodiesel,north_west,business_as_usual,decrease_agricultual_production,2030,2885,2885,0,195375,3500000,320000,0,125000,6500000000
biodiesel,south_west,business_as_usual,decrease_agricultual_production,2030,3215,3215,0,211599,3500000,320000,0,125000,6500000000
biodiesel,california,business_as_usual,decrease_agricultual_production,2030,2564,2564,0,150966,3500000,320000,0,125000,6500000000
biodiesel,north_east,business_as_usual,population_shift,2030,2193,2193,0,216985,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,business_as_usual,population_shift,2030,2447,2447,0,219917,3500000,320000,0,125000,6500000000
biodiesel,south_east,business_as_usual,population_shift,2030,2835,2835,0,217048,3500000,320000,0,125000,6500000000
biodiesel,north_central,business_as_usual,population_shift,2030,2256,2256,0,183366,3500000,320000,0,125000,6500000000
biodiesel,central,business_as_usual,population_shift,2030,2515,2515,0,192223,3500000,320000,0,125000,6500000000
biodiesel,texas,business_as_usual,population_shift,2030,3137,3137,0,149184,3500000,320000,0,125000,6500000000
biodiesel,north_west,business_as_usual,population_shift,2030,3036,3036,0,151539,3500000,320000,0,125000,6500000000
biodiesel,south_west,business_as_usual,population_shift,2030,3115,3115,0,208785,3500000,320000,0,125000,6500000000
biodiesel,california,business_as_usual,population_shift,2030,2671,2671,0,157355,3500000,320000,0,125000,6500000000
biodiesel,north_east,business_as_usual,increase_maritime,2030,2192,2192,0,199078,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,business_as_usual,increase_maritime,2030,3268,3268,0,177989,3500000,320000,0,125000,6500000000
biodiesel,south_east,business_as_usual,increase_maritime,2030,3100,3100,0,179773,3500000,320000,0,125000,6500000000
biodiesel,north_central,business_as_usual,increase_maritime,2030,2894,2894,0,210687,3500000,320000,0,125000,6500000000
biodiesel,central,business_as_usual,increase_maritime,2030,3214,3214,0,201346,3500000,320000,0,125000,6500000000
biodiesel,texas,business_as_usual,increase_maritime,2030,2947,2947,0,215915,3500000,320000,0,125000,6500000000
biodiesel,north_west,business_as_usual,increase_maritime,2030,2840,2840,0,170207,3500000,320000,0,125000,6500000000
biodiesel,south_west,business_as_usual,increase_maritime,2030,2420,2420,0,151061,3500000,320000,0,125000,6500000000
biodiesel,california,business_as_usual,increase_maritime,2030,2549,2549,0,198874,3500000,320000,0,125000,6500000000
biodiesel,north_east,50%_reduction_2050,business_as_usual,2030,2777,2777,0,160272,3500000,320000,0,125000,6500000000
biodiesel,middle_atlantic,50%_reduction_2050,business_as_usual,2030,2285,2285,0,200164,3500000,320000,0,125000,6500000000
biodiesel,south_east,50%_reduction_2050,business_as_usual,2030,3042,3042,0,172033,3500000,320000,0,125000,6500000000
biodiesel,north_central,50%_reduction_2050,business_as_usual,2030,2951,2951,0,189577,3500000,320000,0,125000,6500000000
biodiesel,central,50%_reduction_2050,business_as_usual,2030,2311,2311,0,207104,3500000,320000,0,125000,6500000000
biodiesel,texas,50%_reduction_2050,business_as_usual,2030,2731,2731,0,172679,3500000,320000,0,125000,6500000000
biodiesel,north_west,50%_reduction_2050,business_as_usual,2030,2808,2808,0,209921,3500000,320000,0,125000,6500000000
biodiesel,south_west,50%_reduction_2050,business_as_usual,2030,3092,3092,0,195781,3500000,320000,0,125000,6500000000
