technology,region,energy_system_scenario,freight_demand_scenario,year,number_of_charging_stations,cost_per_station ($),track_mile (mi),rail_track_cost ($/mi),infrastructure_O&M_cost ($/year)
diesel,central,business_as_usual,business_as_usual,2035,51,460833.7237,17102,1500000,455000000
diesel,texas,business_as_usual,business_as_usual,2035,48,460833.7237,18058,1500000,455000000
diesel,north_west,business_as_usual,business_as_usual,2035,42,460833.7237,14628,1500000,455000000
diesel,south_west,business_as_usual,business_as_usual,2035,44,460833.7237,15284,1500000,455000000
diesel,california,business_as_usual,business_as_usual,2035,46,460833.7237,17899,1500000,455000000
diesel,north_east,business_as_usual,agricultual_production_shift,2035,50,460833.7237,16634,1500000,455000000
diesel,middle_atlantic,business_as_usual,agricultual_production_shift,2035,44,460833.7237,18349,1500000,455000000
diesel,south_east,business_as_usual,agricultual_production_shift,2035,53,460833.7237,16099,1500000,455000000
diesel,north_central,business_as_usual,agricultual_production_shift,2035,42,460833.7237,17303,1500000,455000000
diesel,central,business_as_usual,agricultual_production_shift,2035,48,460833.7237,15977,1500000,455000000
diesel,texas,business_as_usual,agricultual_production_shift,2035,51,460833.7237,15555,1500000,455000000
diesel,north_west,business_as_usual,agricultual_production_shift,2035,45,460833.7237,17672,1500000,455000000
diesel,south_west,business_as_usual,agricultual_production_shift,2035,42,460833.7237,15498,1500000,455000000
diesel,california,business_as_usual,agricultual_production_shift,2035,40,460833.7237,12855,1500000,455000000
diesel,north_east,business_as_usual,decrease_agricultual_production,2035,45,460833.7237,16826,1500000,455000000
diesel,middle_atlantic,business_as_usual,decrease_agricultual_production,2035,40,460833.7237,13490,1500000,455000000
diesel,south_east,business_as_usual,decrease_agricultual_production,2035,44,460833.7237,15622,1500000,455000000
diesel,north_central,business_as_usual,decrease_agricultual_production,2035,41,460833.7237,13891,1500000,455000000
diesel,central,business_as_usual,decrease_agricultual_production,2035,49,460833.7237,18260,1500000,455000000
diesel,texas,business_as_usual,decrease_agricultual_production,2035,49,460833.7237,16483,1500000,455000000
diesel,north_west,business_as_usual,decrease_agricultual_production,2035,43,460833.7237,15166,1500000,455000000
diesel,south_west,business_as_usual,decrease_agricultual_production,2035,49,460833.7237,15301,1500000,455000000
diesel,california,business_as_usual,decrease_agricultual_production,2035,42,460833.7237,17787,1500000,455000000
diesel,north_east,business_as_usual,population_shift,2035,48,460833.7237,15314,1500000,455000000
diesel,middle_atlantic,business_as_usual,population_shift,2035,39,460833.7237,14669,1500000,455000000
diesel,south_east,business_as_usual,population_shift,2035,47,460833.7237,13195,1500000,455000000
diesel,north_central,business_as_usual,population_shift,2035,50,460833.7237,15582,1500000,455000000
diesel,central,business_as_usual,population_shift,2035,44,460833.7237,13402,1500000,455000000
diesel,texas,business_as_usual,population_shift,2035,44,460833.7237,14754,1500000,455000000
diesel,north_west,business_as_usual,population_shift,2035,40,460833.7237,14720,1500000,455000000
diesel,south_west,business_as_usual,population_shift,2035,56,460833.7237,17699,1500000,455000000
diesel,california,business_as_usual,population_shift,2035,50,460833.7237,16758,1500000,455000000
diesel,north_east,business_as_usual,increase_maritime,2035,46,460833.7237,16383,1500000,455000000
diesel,middle_atlantic,business_as_usual,increase_maritime,2035,43,460833.7237,13911,1500000,455000000
diesel,south_east,business_as_usual,increase_maritime,2035,53,460833.7237,17210,1500000,455000000
diesel,north_central,business_as_usual,increase_maritime,2035,55,460833.7237,16140,1500000,455000000
diesel,central,business_as_usual,increase_maritime,2035,39,460833.7237,16384,1500000,455000000
diesel,texas,business_as_usual,increase_maritime,2035,48,460833.7237,18499,1500000,455000000
diesel,north_west,business_as_usual,increase_maritime,2035,42,460833.7237,17004,1500000,455000000
diesel,south_west,business_as_usual,increase_maritime,2035,53,460833.7237,13376,1500000,455000000
diesel,california,business_as_usual,increase_maritime,2035,39,460833.7237,15550,1500000,455000000
diesel,north_east,50%_reduction_2050,business_as_usual,2035,40,460833.7237,14696,1500000,455000000
diesel,middle_atlantic,50%_reduction_2050,business_as_usual,2035,44,460833.7237,14610,1500000,455000000
diesel,south_east,50%_reduction_2050,business_as_usual,2035,54,460833.7237,15896,1500000,455000000
diesel,north_central,50%_reduction_2050,business_as_usual,2035,39,460833.7237,12645,1500000,455000000
diesel,central,50%_reduction_2050,business_as_usual,2035,49,460833.7237,16594,1500000,455000000
diesel,texas,50%_reduction_2050,business_as_usual,2035,53,460833.7237,12989,1500000,455000000
diesel,north_west,50%_reduction_2050,business_as_usual,2035,55,460833.7237,16987,1500000,455000000
diesel,south_west,50%_reduction_2050,business_as_usual,2035,54,460833.7237,14260,1500000,455000000
diesel,california,50%_reduction_2050,business_as_usual,2035,54,460833.7237,14187,1500000,455000000
diesel,north_east,50%_reduction_2050,agricultual_production_shift,2035,51,460833.7237,17748,1500000,455000000
diesel,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2035,39,460833.7237,14430,1500000,455000000
diesel,south_east,50%_reduction_2050,agricultual_production_shift,2035,52,460833.7237,13393,1500000,455000000
diesel,north_central,50%_reduction_2050,agricultual_production_shift,2035,40,460833.7237,16175,1500000,455000000
diesel,central,50%_reduction_2050,agricultual_production_shift,2035,51,460833.7237,16304,1500000,455000000
diesel,texas,50%_reduction_2050,agricultual_production_shift,2035,39,460833.7237,17196,1500000,455000000
diesel,north_west,50%_reduction_2050,agricultual_production_shift,2035,38,460833.7237,15598,1500000,455000000
diesel,south_west,50%_reduction_2050,agricultual_production_shift,2035,44,460833.7237,16171,1500000,455000000
diesel,california,50%_reduction_2050,agricultual_production_shift,2035,40,460833.7237,14458,1500000,455000000
diesel,north_east,50%_reduction_2050,decrease_agricultual_production,2035,43,460833.7237,14353,1500000,455000000
diesel,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2035,42,460833.7237,15769,1500000,455000000
diesel,south_east,50%_reduction_2050,decrease_agricultual_production,2035,47,460833.7237,13400,1500000,455000000
diesel,north_central,50%_reduction_2050,decrease_agricultual_production,2035,41,460833.7237,14244,1500000,455000000
diesel,central,50%_reduction_2050,decrease_agricultual_production,2035,41,460833.7237,13442,1500000,455000000
diesel,texas,50%_reduction_2050,decrease_agricultual_production,2035,53,460833.7237,15210,1500000,455000000
diesel,north_west,50%_reduction_2050,decrease_agricultual_production,2035,39,460833.7237,16371,1500000,455000000
diesel,south_west,50%_reduction_2050,decrease_agricultual_production,2035,52,460833.7237,13930,1500000,455000000
diesel,california,50%_reduction_2050,decrease_agricultual_production,2035,56,460833.7237,16262,1500000,455000000
diesel,north_east,50%_reduction_2050,population_shift,2035,50,460833.7237,14790,1500000,455000000
diesel,middle_atlantic,50%_reduction_2050,population_shift,2035,48,460833.7237,15852,1500000,455000000
diesel,south_east,50%_reduction_2050,population_shift,2035,40,460833.7237,16207,1500000,455000000
diesel,north_central,50%_reduction_2050,population_shift,2035,49,460833.7237,17543,1500000,455000000
diesel,central,50%_reduction_2050,population_shift,2035,38,460833.7237,16790,1500000,455000000
diesel,texas,50%_reduction_2050,population_shift,2035,49,460833.7237,13331,1500000,455000000
diesel,north_west,50%_reduction_2050,population_shift,2035,51,460833.7237,13651,1500000,455000000
diesel,south_west,50%_reduction_2050,population_shift,2035,56,460833.7237,15595,1500000,455000000
diesel,california,50%_reduction_2050,population_shift,2035,49,460833.7237,12555,1500000,455000000
diesel,north_east,50%_reduction_2050,increase_maritime,2035,46,460833.7237,16050,1500000,455000000
diesel,middle_atlantic,50%_reduction_2050,increase_maritime,2035,52,460833.7237,13655,1500000,455000000
diesel,south_east,50%_reduction_2050,increase_maritime,2035,54,460833.7237,16029,1500000,455000000
diesel,north_central,50%_reduction_2050,increase_maritime,2035,45,460833.7237,18442,1500000,455000000
diesel,central,50%_reduction_2050,increase_maritime,2035,56,460833.7237,15858,1500000,455000000
diesel,texas,50%_reduction_2050,increase_maritime,2035,38,460833.7237,16148,1500000,455000000
diesel,north_west,50%_reduction_2050,increase_maritime,2035,43,460833.7237,14025,1500000,455000000
diesel,south_west,50%_reduction_2050,increase_maritime,2035,47,460833.7237,17963,1500000,455000000
diesel,california,50%_reduction_2050,increase_maritime,2035,50,460833.7237,13706,1500000,455000000
diesel,north_east,net_zero_2050,business_as_usual,2035,53,460833.7237,13942,1500000,455000000
diesel,middle_atlantic,net_zero_2050,business_as_usual,2035,40,460833.7237,15370,1500000,455000000
diesel,south_east,net_zero_2050,business_as_usual,2035,48,460833.7237,13930,1500000,455000000
diesel,north_central,net_zero_2050,business_as_usual,2035,49,460833.7237,13362,1500000,455000000
diesel,central,net_zero_2050,business_as_usual,2035,47,460833.7237,18392,1500000,455000000
diesel,texas,net_zero_2050,business_as_usual,2035,56,460833.7237,17520,1500000,455000000
diesel,north_west,net_zero_2050,business_as_usual,2035,52,460833.7237,16786,1500000,455000000
diesel,south_west,net_zero_2050,business_as_usual,2035,45,460833.7237,17002,1500000,455000000
diesel,california,net_zero_2050,business_as_usual,2035,52,460833.7237,12834,1500000,455000000
diesel,north_east,net_zero_2050,agricultual_production_shift,2035,47,460833.7237,16712,1500000,455000000
diesel,middle_atlantic,net_zero_2050,agricultual_production_shift,2035,49,460833.7237,16350,1500000,455000000
diesel,south_east,net_zero_2050,agricultual_production_shift,2035,42,460833.7237,15000,1500000,455000000
diesel,north_central,net_zero_2050,agricultual_production_shift,2035,54,460833.7237,14768,1500000,455000000
diesel,central,net_zero_2050,agricultual_production_shift,2035,39,460833.7237,18044,1500000,455000000
diesel,texas,net_zero_2050,agricultual_production_shift,2035,39,460833.7237,15360,1500000,455000000
diesel,north_west,net_zero_2050,agricultual_production_shift,2035,39,460833.7237,14288,1500000,455000000
diesel,south_west,net_zero_2050,agricultual_production_shift,2035,50,460833.7237,14320,1500000,455000000
diesel,california,net_zero_2050,agricultual_production_shift,2035,39,460833.7237,15676,1500000,455000000
diesel,north_east,net_zero_2050,decrease_agricultual_production,2035,53,460833.7237,15123,1500000,455000000
diesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2035,50,460833.7237,13134,1500000,455000000
diesel,south_east,net_zero_2050,decrease_agricultual_production,2035,56,460833.7237,15899,1500000,455000000
diesel,north_central,net_zero_2050,decrease_agricultual_production,2035,50,460833.7237,15761,1500000,455000000
diesel,central,net_zero_2050,decrease_agricultual_production,2035,46,460833.7237,14209,1500000,455000000
diesel,texas,net_zero_2050,decrease_agricultual_production,2035,46,460833.7237,18093,1500000,455000000
diesel,north_west,net_zero_2050,decrease_agricultual_production,2035,44,460833.7237,16195,1500000,455000000
diesel,south_west,net_zero_2050,decrease_agricultual_production,2035,55,460833.7237,17539,1500000,455000000
diesel,california,net_zero_2050,decrease_agricultual_production,2035,47,460833.7237,16010,1500000,455000000
diesel,north_east,net_zero_2050,population_shift,2035,39,460833.7237,18033,1500000,455000000
diesel,middle_atlantic,net_zero_2050,population_shift,2035,49,460833.7237,17422,1500000,455000000
diesel,south_east,net_zero_2050,population_shift,2035,56,460833.7237,13100,1500000,455000000
diesel,north_central,net_zero_2050,population_shift,2035,41,460833.7237,14670,1500000,455000000
diesel,central,net_zero_2050,population_shift,2035,45,460833.7237,13531,1500000,455000000
diesel,texas,net_zero_2050,population_shift,2035,46,460833.7237,18065,1500000,455000000
diesel,north_west,net_zero_2050,population_shift,2035,44,460833.7237,15146,1500000,455000000
diesel,south_west,net_zero_2050,population_shift,2035,40,460833.7237,14235,1500000,455000000
diesel,california,net_zero_2050,population_shift,2035,41,460833.7237,13352,1500000,455000000
diesel,north_east,net_zero_2050,increase_maritime,2035,41,460833.7237,14553,1500000,455000000
diesel,middle_atlantic,net_zero_2050,increase_maritime,2035,54,460833.7237,17746,1500000,455000000
diesel,south_east,net_zero_2050,increase_maritime,2035,38,460833.7237,14440,1500000,455000000
diesel,north_central,net_zero_2050,increase_maritime,2035,52,460833.7237,16886,1500000,455000000
diesel,central,net_zero_2050,increase_maritime,2035,45,460833.7237,12950,1500000,455000000
diesel,texas,net_zero_2050,increase_maritime,2035,44,460833.7237,14353,1500000,455000000
diesel,north_west,net_zero_2050,increase_maritime,2035,55,460833.7237,15514,1500000,455000000
diesel,south_west,net_zero_2050,increase_maritime,2035,49,460833.7237,12630,1500000,455000000
diesel,california,net_zero_2050,increase_maritime,2035,54,460833.7237,16281,1500000,455000000
biodiesel,north_east,business_as_usual,business_as_usual,2035,52,460833.7237,16122,1500000,455000000
