technology,region,energy_system_scenario,freight_demand_scenario,year,energy_price,energy_price_unit
battery,california,50%_reduction_2050,population_shift,2030,0.176209733,$/kWh
battery,north_east,50%_reduction_2050,increase_maritime,2030,0.271337677,$/kWh
battery,middle_atlantic,50%_reduction_2050,increase_maritime,2030,0.211473178,$/kWh
battery,south_east,50%_reduction_2050,increase_maritime,2030,0.172597934,$/kWh
battery,north_central,50%_reduction_2050,increase_maritime,2030,0.325013293,$/kWh
battery,central,50%_reduction_2050,increase_maritime,2030,0.437316392,$/kWh
battery,texas,50%_reduction_2050,increase_maritime,2030,0.179908452,$/kWh
battery,north_west,50%_reduction_2050,increase_maritime,2030,0.269537218,$/kWh
battery,south_west,50%_reduction_2050,increase_maritime,2030,0.333042659,$/kWh
battery,california,50%_reduction_2050,increase_maritime,2030,0.176209733,$/kWh
battery,north_east,net_zero_2050,business_as_usual,2030,0.271337677,$/kWh
battery,middle_atlantic,net_zero_2050,business_as_usual,2030,0.211473178,$/kWh
battery,south_east,net_zero_2050,business_as_usual,2030,0.172597934,$/kWh
battery,north_central,net_zero_2050,business_as_usual,2030,0.325013293,$/kWh
battery,central,net_zero_2050,business_as_usual,2030,0.437316392,$/kWh
battery,texas,net_zero_2050,business_as_usual,2030,0.179908452,$/kWh
battery,north_west,net_zero_2050,business_as_usual,2030,0.269537218,$/kWh
battery,south_west,net_zero_2050,business_as_usual,2030,0.333042659,$/kWh
battery,california,net_zero_2050,business_as_usual,2030,0.176209733,$/kWh
battery,north_east,net_zero_2050,agricultual_production_shift,2030,0.271337677,$/kWh
battery,middle_atlantic,net_zero_2050,agricultual_production_shift,2030,0.211473178,$/kWh
battery,south_east,net_zero_2050,agricultual_production_shift,2030,0.172597934,$/kWh
battery,north_central,net_zero_2050,agricultual_production_shift,2030,0.325013293,$/kWh
battery,central,net_zero_2050,agricultual_production_shift,2030,0.437316392,$/kWh
battery,texas,net_zero_2050,agricultual_production_shift,2030,0.179908452,$/kWh
battery,north_west,net_zero_2050,agricultual_production_shift,2030,0.269537218,$/kWh
battery,south_west,net_zero_2050,agricultual_production_shift,2030,0.333042659,$/kWh
battery,california,net_zero_2050,agricultual_production_shift,2030,0.176209733,$/kWh
battery,north_east,net_zero_2050,decrease_agricultual_production,2030,0.271337677,$/kWh
battery,middle_atlantic,net_zero_2050,decrease_agricultual_production,2030,0.211473178,$/kWh
battery,south_east,net_zero_2050,decrease_agricultual_production,2030,0.172597934,$/kWh
battery,north_central,net_zero_2050,decrease_agricultual_production,2030,0.325013293,$/kWh
battery,central,net_zero_2050,decrease_agricultual_production,2030,0.437316392,$/kWh
battery,texas,net_zero_2050,decrease_agricultual_production,2030,0.179908452,$/kWh
battery,north_west,net_zero_2050,decrease_agricultual_production,2030,0.269537218,$/kWh
battery,south_west,net_zero_2050,decrease_agricultual_production,2030,0.333042659,$/kWh
battery,california,net_zero_2050,decrease_agricultual_production,2030,0.176209733,$/kWh
battery,north_east,net_zero_2050,population_shift,2030,0.271337677,$/kWh
battery,middle_atlantic,net_zero_2050,population_shift,2030,0.211473178,$/kWh
battery,south_east,net_zero_2050,population_shift,2030,0.172597934,$/kWh
battery,north_central,net_zero_2050,population_shift,2030,0.325013293,$/kWh
battery,central,net_zero_2050,population_shift,2030,0.437316392,$/kWh
battery,texas,net_zero_2050,population_shift,2030,0.179908452,$/kWh
battery,north_west,net_zero_2050,population_shift,2030,0.269537218,$/kWh
battery,south_west,net_zero_2050,population_shift,2030,0.333042659,$/kWh
battery,california,net_zero_2050,population_shift,2030,0.176209733,$/kWh
battery,north_east,net_zero_2050,increase_maritime,2030,0.271337677,$/kWh
battery,middle_atlantic,net_zero_2050,increase_maritime,2030,0.211473178,$/kWh
battery,south_east,net_zero_2050,increase_maritime,2030,0.172597934,$/kWh
battery,north_central,net_zero_2050,increase_maritime,2030,0.325013293,$/kWh
battery,central,net_zero_2050,increase_maritime,2030,0.437316392,$/kWh
battery,texas,net_zero_2050,increase_maritime,2030,0.179908452,$/kWh
battery,north_west,net_zero_2050,increase_maritime,2030,0.269537218,$/kWh
battery,south_west,net_zero_2050,increase_maritime,2030,0.333042659,$/kWh
battery,california,net_zero_2050,increase_maritime,2030,0.176209733,$/kWh
catenary,north_east,business_as_usual,business_as_usual,2030,0.271337677,$/kWh
catenary,middle_atlantic,business_as_usual,business_as_usual,2030,0.211473178,$/kWh
catenary,south_east,business_as_usual,business_as_usual,2030,0.172597934,$/kWh
catenary,north_central,business_as_usual,business_as_usual,2030,0.325013293,$/kWh
catenary,central,business_as_usual,business_as_usual,2030,0.437316392,$/kWh
catenary,texas,business_as_usual,business_as_usual,2030,0.179908452,$/kWh
catenary,north_west,business_as_usual,business_as_usual,2030,0.269537218,$/kWh
catenary,south_west,business_as_usual,business_as_usual,2030,0.333042659,$/kWh
catenary,california,business_as_usual,business_as_usual,2030,0.176209733,$/kWh
catenary,north_east,business_as_usual,agricultual_production_shift,2030,0.271337677,$/kWh
catenary,middle_atlantic,business_as_usual,agricultual_production_shift,2030,0.211473178,$/kWh
catenary,south_east,business_as_usual,agricultual_production_shift,2030,0.172597934,$/kWh
catenary,north_central,business_as_usual,agricultual_production_shift,2030,0.325013293,$/kWh
catenary,central,business_as_usual,agricultual_production_shift,2030,0.437316392,$/kWh
catenary,texas,business_as_usual,agricultual_production_shift,2030,0.179908452,$/kWh
catenary,north_west,business_as_usual,agricultual_production_shift,2030,0.269537218,$/kWh
catenary,south_west,business_as_usual,agricultual_production_shift,2030,0.333042659,$/kWh
catenary,california,business_as_usual,agricultual_production_shift,2030,0.176209733,$/kWh
catenary,north_east,business_as_usual,decrease_agricultual_production,2030,0.271337677,$/kWh
catenary,middle_atlantic,business_as_usual,decrease_agricultual_production,2030,0.211473178,$/kWh
catenary,south_east,business_as_usual,decrease_agricultual_production,2030,0.172597934,$/kWh
catenary,north_central,business_as_usual,decrease_agricultual_production,2030,0.325013293,$/kWh
catenary,central,business_as_usual,decrease_agricultual_production,2030,0.437316392,$/kWh
catenary,texas,business_as_usual,decrease_agricultual_production,2030,0.179908452,$/kWh
catenary,north_west,business_as_usual,decrease_agricultual_production,2030,0.269537218,$/kWh
catenary,south_west,business_as_usual,decrease_agricultual_production,2030,0.333042659,$/kWh
catenary,california,business_as_usual,decrease_agricultual_production,2030,0.176209733,$/kWh
catenary,north_east,business_as_usual,population_shift,2030,0.271337677,$/kWh
catenary,middle_atlantic,business_as_usual,population_shift,2030,0.211473178,$/kWh
catenary,south_east,business_as_usual,population_shift,2030,0.172597934,$/kWh
catenary,north_central,business_as_usual,population_shift,2030,0.325013293,$/kWh
catenary,central,business_as_usual,population_shift,2030,0.437316392,$/kWh
catenary,texas,business_as_usual,population_shift,2030,0.179908452,$/kWh
catenary,north_west,business_as_usual,population_shift,2030,0.269537218,$/kWh
catenary,south_west,business_as_usual,population_shift,2030,0.333042659,$/kWh
catenary,california,business_as_usual,population_shift,2030,0.176209733,$/kWh
catenary,north_east,business_as_usual,increase_maritime,2030,0.271337677,$/kWh
catenary,middle_atlantic,business_as_usual,increase_maritime,2030,0.211473178,$/kWh
catenary,south_east,business_as_usual,increase_maritime,2030,0.172597934,$/kWh
catenary,north_central,business_as_usual,increase_maritime,2030,0.325013293,$/kWh
catenary,central,business_as_usual,increase_maritime,2030,0.437316392,$/kWh
catenary,texas,business_as_usual,increase_maritime,2030,0.179908452,$/kWh
catenary,north_west,business_as_usual,increase_maritime,2030,0.269537218,$/kWh
catenary,south_west,business_as_usual,increase_maritime,2030,0.333042659,$/kWh
catenary,california,business_as_usual,increase_maritime,2030,0.176209733,$/kWh
catenary,north_east,50%_reduction_2050,business_as_usual,2030,0.271337677,$/kWh
catenary,middle_atlantic,50%_reduction_2050,business_as_usual,2030,0.211473178,$/kWh
catenary,south_east,50%_reduction_2050,business_as_usual,2030,0.172597934,$/kWh
catenary,north_central,50%_reduction_2050,business_as_usual,2030,0.325013293,$/kWh
catenary,central,50%_reduction_2050,business_as_usual,2030,0.437316392,$/kWh
catenary,texas,50%_reduction_2050,business_as_usual,2030,0.179908452,$/kWh
catenary,north_west,50%_reduction_2050,business_as_usual,2030,0.269537218,$/kWh
catenary,south_west,50%_reduction_2050,business_as_usual,2030,0.333042659,$/kWh
catenary,california,50%_reduction_2050,business_as_usual,2030,0.176209733,$/kWh
catenary,north_east,50%_reduction_2050,agricultual_production_shift,2030,0.271337677,$/kWh
catenary,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2030,0.211473178,$/kWh
catenary,south_east,50%_reduction_2050,agricultual_production_shift,2030,0.172597934,$/kWh
catenary,north_central,50%_reduction_2050,agricultual_production_shift,2030,0.325013293,$/kWh
catenary,central,50%_reduction_2050,agricultual_production_shift,2030,0.437316392,$/kWh
catenary,texas,50%_reduction_2050,agricultual_production_shift,2030,0.179908452,$/kWh
catenary,north_west,50%_reduction_2050,agricultual_production_shift,2030,0.269537218,$/kWh
catenary,south_west,50%_reduction_2050,agricultual_production_shift,2030,0.333042659,$/kWh
catenary,california,50%_reduction_2050,agricultual_production_shift,2030,0.176209733,$/kWh
catenary,north_east,50%_reduction_2050,decrease_agricultual_production,2030,0.271337677,$/kWh
catenary,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2030,0.211473178,$/kWh
catenary,south_east,50%_reduction_2050,decrease_agricultual_production,2030,0.172597934,$/kWh
catenary,north_central,50%_reduction_2050,decrease_agricultual_production,2030,0.325013293,$/kWh
catenary,central,50%_reduction_2050,decrease_agricultual_production,2030,0.437316392,$/kWh
catenary,texas,50%_reduction_2050,decrease_agricultual_production,2030,0.179908452,$/kWh
catenary,north_west,50%_reduction_2050,decrease_agricultual_production,2030,0.269537218,$/kWh
catenary,south_west,50%_reduction_2050,decrease_agricultual_production,2030,0.333042659,$/kWh
catenary,california,50%_reduction_2050,decrease_agricultual_production,2030,0.176209733,$/kWh
catenary,north_east,50%_reduction_2050,population_shift,2030,0.271337677,$/kWh
catenary,middle_atlantic,50%_reduction_2050,population_shift,2030,0.211473178,$/kWh
catenary,south_east,50%_reduction_2050,population_shift,2030,0.172597934,$/kWh
catenary,north_central,50%_reduction_2050,population_shift,2030,0.325013293,$/kWh
catenary,central,50%_reduction_2050,population_shift,2030,0.437316392,$/kWh
catenary,texas,50%_reduction_2050,population_shift,2030,0.179908452,$/kWh
catenary,north_west,50%_reduction_2050,population_shift,2030,0.269537218,$/kWh
catenary,south_west,50%_reduction_2050,population_shift,2030,0.333042659,$/kWh
catenary,california,50%_reduction_2050,population_shift,2030,0.176209733,$/kWh
catenary,north_east,50%_reduction_2050,increase_maritime,2030,0.271337677,$/kWh
catenary,middle_atlantic,50%_reduction_2050,increase_maritime,2030,0.211473178,$/kWh
catenary,south_east,50%_reduction_2050,increase_maritime,2030,0.172597934,$/kWh
catenary,north_central,50%_reduction_2050,increase_maritime,2030,0.325013293,$/kWh
catenary,central,50%_reduction_2050,increase_maritime,2030,0.437316392,$/kWh
catenary,texas,50%_reduction_2050,increase_maritime,2030,0.179908452,$/kWh
catenary,north_west,50%_reduction_2050,increase_maritime,2030,0.269537218,$/kWh
catenary,south_west,50%_reduction_2050,increase_maritime,2030,0.333042659,$/kWh
catenary,california,50%_reduction_2050,increase_maritime,2030,0.176209733,$/kWh
catenary,north_east,net_zero_2050,business_as_usual,2030,0.271337677,$/kWh
catenary,middle_atlantic,net_zero_2050,business_as_usual,2030,0.211473178,$/kWh
catenary,south_east,net_zero_2050,business_as_usual,2030,0.172597934,$/kWh
catenary,north_central,net_zero_2050,business_as_usual,2030,0.325013293,$/kWh
catenary,central,net_zero_2050,business_as_usual,2030,0.437316392,$/kWh
catenary,texas,net_zero_2050,business_as_usual,2030,0.179908452,$/kWh
catenary,north_west,net_zero_2050,business_as_usual,2030,0.269537218,$/kWh
catenary,south_west,net_zero_2050,business_as_usual,2030,0.333042659,$/kWh
catenary,california,net_zero_2050,business_as_usual,2030,0.176209733,$/kWh
catenary,north_east,net_zero_2050,agricultual_production_shift,2030,0.271337677,$/kWh
catenary,middle_atlantic,net_zero_2050,agricultual_production_shift,2030,0.211473178,$/kWh
catenary,south_east,net_zero_2050,agricultual_production_shift,2030,0.172597934,$/kWh
catenary,north_central,net_zero_2050,agricultual_production_shift,2030,0.325013293,$/kWh
catenary,central,net_zero_2050,agricultual_production_shift,2030,0.437316392,$/kWh
catenary,texas,net_zero_2050,agricultual_production_shift,2030,0.179908452,$/kWh
catenary,north_west,net_zero_2050,agricultual_production_shift,2030,0.269537218,$/kWh
catenary,south_west,net_zero_2050,agricultual_production_shift,2030,0.333042659,$/kWh
catenary,california,net_zero_2050,agricultual_production_shift,2030,0.176209733,$/kWh
catenary,north_east,net_zero_2050,decrease_agricultual_production,2030,0.271337677,$/kWh
catenary,middle_atlantic,net_zero_2050,decrease_agricultual_production,2030,0.211473178,$/kWh
catenary,south_east,net_zero_2050,decrease_agricultual_production,2030,0.172597934,$/kWh
catenary,north_central,net_zero_2050,decrease_agricultual_production,2030,0.325013293,$/kWh
catenary,central,net_zero_2050,decrease_agricultual_production,2030,0.437316392,$/kWh
catenary,texas,net_zero_2050,decrease_agricultual_production,2030,0.179908452,$/kWh
catenary,north_west,net_zero_2050,decrease_agricultual_production,2030,0.269537218,$/kWh
catenary,south_west,net_zero_2050,decrease_agricultual_production,2030,0.333042659,$/kWh
catenary,california,net_zero_2050,decrease_agricultual_production,2030,0.176209733,$/kWh
catenary,north_east,net_zero_2050,population_shift,2030,0.271337677,$/kWh
catenary,middle_atlantic,net_zero_2050,population_shift,2030,0.211473178,$/kWh
catenary,south_east,net_zero_2050,population_shift,2030,0.172597934,$/kWh
catenary,north_central,net_zero_2050,population_shift,2030,0.325013293,$/kWh
catenary,central,net_zero_2050,population_shift,2030,0.437316392,$/kWh
catenary,texas,net_zero_2050,population_shift,2030,0.179908452,$/kWh
catenary,north_west,net_zero_2050,population_shift,2030,0.269537218,$/kWh
catenary,south_west,net_zero_2050,population_shift,2030,0.333042659,$/kWh
catenary,california,net_zero_2050,population_shift,2030,0.176209733,$/kWh
catenary,north_east,net_zero_2050,increase_maritime,2030,0.271337677,$/kWh
catenary,middle_atlantic,net_zero_2050,increase_maritime,2030,0.211473178,$/kWh
catenary,south_east,net_zero_2050,increase_maritime,2030,0.172597934,$/kWh
catenary,north_central,net_zero_2050,increase_maritime,2030,0.325013293,$/kWh
catenary,central,net_zero_2050,increase_maritime,2030,0.437316392,$/kWh
catenary,texas,net_zero_2050,increase_maritime,2030,0.179908452,$/kWh
catenary,north_west,net_zero_2050,increase_maritime,2030,0.269537218,$/kWh
catenary,south_west,net_zero_2050,increase_maritime,2030,0.333042659,$/kWh
catenary,california,net_zero_2050,increase_maritime,2030,0.176209733,$/kWh
diesel,north_east,business_as_usual,business_as_usual,2035,3.59,$/gallon
diesel,middle_atlantic,business_as_usual,business_as_usual,2035,3.07,$/gallon
diesel,south_east,business_as_usual,business_as_usual,2035,3.1,$/gallon
diesel,north_central,business_as_usual,business_as_usual,2035,3.63,$/gallon
diesel,central,business_as_usual,business_as_usual,2035,3.3,$/gallon
diesel,texas,business_as_usual,business_as_usual,2035,3.92,$/gallon
diesel,north_west,business_as_usual,business_as_usual,2035,3.63,$/gallon
diesel,south_west,business_as_usual,business_as_usual,2035,3.76,$/gallon
diesel,california,business_as_usual,business_as_usual,2035,3.53,$/gallon
diesel,north_east,business_as_usual,agricultual_production_shift,2035,3.57,$/gallon
diesel,middle_atlantic,business_as_usual,agricultual_production_shift,2035,3.09,$/gallon
