technology,region,energy_system_scenario,freight_demand_scenario,year,energy_consumption,energy_unit,upstream_CO2_emission_factor,downstream_CO2_emission_factor,CO2_emission_factor_unit,upstream_CH4_emission_factor,downstream_CH4_emission_factor,CH4_emission_factor_unit
diesel,north_central,business_as_usual,increase_maritime,2035,360425311,gallon,1.799,10.3469,kgCO2/gallon,0.01260588,0.000940695,kgCH4/gallon
diesel,central,business_as_usual,increase_maritime,2035,357836462,gallon,1.42,8.5159,kgCO2/gallon,0.01293674,0.000717882,kgCH4/gallon
diesel,texas,business_as_usual,increase_maritime,2035,336622668,gallon,1.926,10.0876,kgCO2/gallon,0.01355862,0.001020091,kgCH4/gallon
diesel,north_west,business_as_usual,increase_maritime,2035,421179143,gallon,1.399,10.6267,kgCO2/gallon,0.01291333,0.000922011,kgCH4/gallon
diesel,south_west,business_as_usual,increase_maritime,2035,407724241,gallon,1.657,10.9847,kgCO2/gallon,0.01569632,0.000835064,kgCH4/gallon
diesel,california,business_as_usual,increase_maritime,2035,430072258,gallon,1.394,11.8135,kgCO2/gallon,0.01133421,0.000913954,kgCH4/gallon
diesel,north_east,50%_reduction_2050,business_as_usual,2035,388983175,gallon,1.396,11.4092,kgCO2/gallon,0.01480916,0.000784767,kgCH4/gallon
diesel,middle_atlantic,50%_reduction_2050,business_as_usual,2035,323441645,gallon,1.748,10.6319,kgCO2/gallon,0.01645138,0.000754881,kgCH4/gallon
diesel,south_east,50%_reduction_2050,business_as_usual,2035,324562843,gallon,1.844,10.9221,kgCO2/gallon,0.01293838,0.000878796,kgCH4/gallon
diesel,north_central,50%_reduction_2050,business_as_usual,2035,353495959,gallon,1.538,11.3658,kgCO2/gallon,0.01519642,0.00081271,kgCH4/gallon
diesel,central,50%_reduction_2050,business_as_usual,2035,327624892,gallon,1.961,9.2665,kgCO2/gallon,0.01231207,0.000834765,kgCH4/gallon
diesel,texas,50%_reduction_2050,business_as_usual,2035,363891856,gallon,1.324,10.985,kgCO2/gallon,0.01487961,0.000986098,kgCH4/gallon
diesel,north_west,50%_reduction_2050,business_as_usual,2035,432490212,gallon,1.473,11.8088,kgCO2/gallon,0.014065,0.0008004,kgCH4/gallon
diesel,south_west,50%_reduction_2050,business_as_usual,2035,313243571,gallon,1.937,10.6584,kgCO2/gallon,0.01134831,0.000976983,kgCH4/gallon
diesel,california,50%_reduction_2050,business_as_usual,2035,307099191,gallon,1.324,8.7521,kgCO2/gallon,0.01355674,0.001041316,kgCH4/gallon
diesel,north_east,50%_reduction_2050,agricultual_production_shift,2035,378617768,gallon,1.951,8.4415,kgCO2/gallon,0.01337227,0.000785075,kgCH4/gallon
diesel,middle_atlantic,50%_reduction_2050,agricultual_production_shift,2035,373317177,gallon,1.328,9.7968,kgCO2/gallon,0.01298753,0.000894825,kgCH4/gallon
diesel,south_east,50%_reduction_2050,agricultual_production_shift,2035,395335650,gallon,1.666,10.3408,kgCO2/gallon,0.01662296,0.00075705,kgCH4/gallon
diesel,north_central,50%_reduction_2050,agricultual_production_shift,2035,309569987,gallon,1.811,10.244,kgCO2/gallon,0.01432189,0.000740122,kgCH4/gallon
diesel,central,50%_reduction_2050,agricultual_production_shift,2035,389890616,gallon,1.505,11.3409,kgCO2/gallon,0.0164989,0.000751359,kgCH4/gallon
diesel,texas,50%_reduction_2050,agricultual_production_shift,2035,365257337,gallon,1.488,9.4006,kgCO2/gallon,0.01454108,0.000783173,kgCH4/gallon
diesel,north_west,50%_reduction_2050,agricultual_production_shift,2035,401466136,gallon,1.889,10.0424,kgCO2/gallon,0.0132078,0.000959378,kgCH4/gallon
diesel,south_west,50%_reduction_2050,agricultual_production_shift,2035,374018798,gallon,1.641,8.8892,kgCO2/gallon,0.0128406,0.001019382,kgCH4/gallon
diesel,california,50%_reduction_2050,agricultual_production_shift,2035,332805595,gallon,1.619,9.6508,kgCO2/gallon,0.01478507,0.00102678,kgCH4/gallon
diesel,north_east,50%_reduction_2050,decrease_agricultual_production,2035,304273459,gallon,1.577,10.7668,kgCO2/gallon,0.0132401,0.000772254,kgCH4/gallon
diesel,middle_atlantic,50%_reduction_2050,decrease_agricultual_production,2035,329689757,gallon,1.805,11.663,kgCO2/gallon,0.01308883,0.000995227,kgCH4/gallon
diesel,south_east,50%_reduction_2050,decrease_agricultual_production,2035,402074308,gallon,1.863,9.352,kgCO2/gallon,0.01151937,0.001028836,kgCH4/gallon
diesel,north_central,50%_reduction_2050,decrease_agricultual_production,2035,317903883,gallon,1.384,9.1064,kgCO2/gallon,0.01211514,0.000837037,kgCH4/gallon
diesel,central,50%_reduction_2050,decrease_agricultual_production,2035,413348473,gallon,1.765,9.3375,kgCO2/gallon,0.01193327,0.000894989,kgCH4/gallon
diesel,texas,50%_reduction_2050,decrease_agricultual_production,2035,362007915,gallon,1.886,8.71,kgCO2/gallon,0.01424162,0.000916458,kgCH4/gallon
diesel,north_west,50%_reduction_2050,decrease_agricultual_production,2035,353201688,gallon,1.907,9.6878,kgCO2/gallon,0.01689795,0.000838163,kgCH4/gallon
diesel,south_west,50%_reduction_2050,decrease_agricultual_production,2035,455790451,gallon,1.531,9.1018,kgCO2/gallon,0.01252483,0.000950729,kgCH4/gallon
diesel,california,50%_reduction_2050,decrease_agricultual_production,2035,408121792,gallon,1.743,11.7238,kgCO2/gallon,0.01531627,0.000805257,kgCH4/gallon
diesel,north_east,50%_reduction_2050,population_shift,2035,306641009,gallon,1.725,10.8781,kgCO2/gallon,0.01537619,0.000920895,kgCH4/gallon
diesel,middle_atlantic,50%_reduction_2050,population_shift,2035,414290082,gallon,1.401,11.7429,kgCO2/gallon,0.01209202,0.000790965,kgCH4/gallon
diesel,south_east,50%_reduction_2050,population_shift,2035,407728745,gallon,1.895,10.4245,kgCO2/gallon,0.0142968,0.000790713,kgCH4/gallon
diesel,north_central,50%_reduction_2050,population_shift,2035,316639103,gallon,1.896,8.6646,kgCO2/gallon,0.01318092,0.000730111,kgCH4/gallon
diesel,central,50%_reduction_2050,population_shift,2035,403893618,gallon,1.471,8.5106,kgCO2/gallon,0.01402312,0.000720652,kgCH4/gallon
diesel,texas,50%_reduction_2050,population_shift,2035,331348273,gallon,1.433,8.2265,kgCO2/gallon,0.01502582,0.00102157,kgCH4/gallon
diesel,north_west,50%_reduction_2050,population_shift,2035,381385630,gallon,1.505,9.7776,kgCO2/gallon,0.01287892,0.001014686,kgCH4/gallon
diesel,south_west,50%_reduction_2050,population_shift,2035,401091330,gallon,1.588,8.2071,kgCO2/gallon,0.01669658,0.000985381,kgCH4/gallon
diesel,california,50%_reduction_2050,population_shift,2035,376447303,gallon,1.441,10.4984,kgCO2/gallon,0.01454638,0.000908234,kgCH4/gallon
diesel,north_east,50%_reduction_2050,increase_maritime,2035,437055471,gallon,1.506,11.9539,kgCO2/gallon,0.01441625,0.000848612,kgCH4/gallon
diesel,middle_atlantic,50%_reduction_2050,increase_maritime,2035,399204721,gallon,1.515,10.146,kgCO2/gallon,0.01160832,0.000997161,kgCH4/gallon
diesel,south_east,50%_reduction_2050,increase_maritime,2035,336694612,gallon,1.682,11.6589,kgCO2/gallon,0.01351353,0.00082945,kgCH4/gallon
diesel,north_central,50%_reduction_2050,increase_maritime,2035,318881528,gallon,1.637,8.1338,kgCO2/gallon,0.01625761,0.000955516,kgCH4/gallon
diesel,central,50%_reduction_2050,increase_maritime,2035,352076484,gallon,1.498,10.9817,kgCO2/gallon,0.01316141,0.000775366,kgCH4/gallon
diesel,texas,50%_reduction_2050,increase_maritime,2035,451664177,gallon,1.835,8.6856,kgCO2/gallon,0.01471103,0.000892356,kgCH4/gallon
diesel,north_west,50%_reduction_2050,increase_maritime,2035,364649794,gallon,1.507,9.2135,kgCO2/gallon,0.01327928,0.000813118,kgCH4/gallon
diesel,south_west,50%_reduction_2050,increase_maritime,2035,380236503,gallon,1.821,8.7871,kgCO2/gallon,0.01654434,0.000816202,kgCH4/gallon
diesel,california,50%_reduction_2050,increase_maritime,2035,386015027,gallon,1.795,9.5696,kgCO2/gallon,0.01345682,0.000851402,kgCH4/gallon
diesel,north_east,net_zero_2050,business_as_usual,2035,418301329,gallon,1.871,9.3786,kgCO2/gallon,0.01219035,0.000798233,kgCH4/gallon
diesel,middle_atlantic,net_zero_2050,business_as_usual,2035,397233614,gallon,1.466,11.8052,kgCO2/gallon,0.01497347,0.000791886,kgCH4/gallon
diesel,south_east,net_zero_2050,business_as_usual,2035,360456958,gallon,1.368,10.8852,kgCO2/gallon,0.01362279,0.000722235,kgCH4/gallon
diesel,north_central,net_zero_2050,business_as_usual,2035,440710420,gallon,1.396,12.0907,kgCO2/gallon,0.01393577,0.000795982,kgCH4/gallon
diesel,central,net_zero_2050,business_as_usual,2035,367588195,gallon,1.678,11.4928,kgCO2/gallon,0.01403774,0.000987539,kgCH4/gallon
diesel,texas,net_zero_2050,business_as_usual,2035,416228695,gallon,1.405,8.9677,kgCO2/gallon,0.01414479,0.000924686,kgCH4/gallon
diesel,north_west,net_zero_2050,business_as_usual,2035,376641980,gallon,1.825,11.5261,kgCO2/gallon,0.01233853,0.001056264,kgCH4/gallon
diesel,south_west,net_zero_2050,business_as_usual,2035,325454697,gallon,1.746,10.0792,kgCO2/gallon,0.01486885,0.000827466,kgCH4/gallon
diesel,california,net_zero_2050,business_as_usual,2035,328685429,gallon,1.663,8.8858,kgCO2/gallon,0.01537917,0.000958271,kgCH4/gallon
diesel,north_east,net_zero_2050,agricultual_production_shift,2035,336021516,gallon,1.385,8.6268,kgCO2/gallon,0.01485585,0.000741206,kgCH4/gallon
diesel,middle_atlantic,net_zero_2050,agricultual_production_shift,2035,437170169,gallon,1.661,8.1196,kgCO2/gallon,0.0142114,0.00088677,kgCH4/gallon
diesel,south_east,net_zero_2050,agricultual_production_shift,2035,400561834,gallon,1.888,11.0577,kgCO2/gallon,0.01444063,0.000711624,kgCH4/gallon
diesel,north_central,net_zero_2050,agricultual_production_shift,2035,304070543,gallon,1.711,8.9133,kgCO2/gallon,0.0140541,0.000825837,kgCH4/gallon
diesel,central,net_zero_2050,agricultual_production_shift,2035,337968486,gallon,1.749,8.3883,kgCO2/gallon,0.01375878,0.000984113,kgCH4/gallon
diesel,texas,net_zero_2050,agricultual_production_shift,2035,347623881,gallon,1.611,9.4919,kgCO2/gallon,0.01133737,0.000774676,kgCH4/gallon
diesel,north_west,net_zero_2050,agricultual_production_shift,2035,334867288,gallon,1.554,8.75,kgCO2/gallon,0.01253416,0.000769009,kgCH4/gallon
diesel,south_west,net_zero_2050,agricultual_production_shift,2035,429935852,gallon,1.747,11.4065,kgCO2/gallon,0.01143956,0.000985887,kgCH4/gallon
diesel,california,net_zero_2050,agricultual_production_shift,2035,443507916,gallon,1.712,10.0699,kgCO2/gallon,0.01199252,0.000898458,kgCH4/gallon
diesel,north_east,net_zero_2050,decrease_agricultual_production,2035,401277222,gallon,1.611,11.759,kgCO2/gallon,0.01242503,0.000791184,kgCH4/gallon
diesel,middle_atlantic,net_zero_2050,decrease_agricultual_production,2035,309658300,gallon,1.379,8.2204,kgCO2/gallon,0.01666825,0.000978383,kgCH4/gallon
diesel,south_east,net_zero_2050,decrease_agricultual_production,2035,379959287,gallon,1.926,11.2382,kgCO2/gallon,0.01512048,0.001006284,kgCH4/gallon
diesel,north_central,net_zero_2050,decrease_agricultual_production,2035,403514382,gallon,1.367,11.3291,kgCO2/gallon,0.01429007,0.000715429,kgCH4/gallon
diesel,central,net_zero_2050,decrease_agricultual_production,2035,410659779,gallon,1.571,12.0402,kgCO2/gallon,0.01609754,0.000807842,kgCH4/gallon
diesel,texas,net_zero_2050,decrease_agricultual_production,2035,420739449,gallon,1.391,8.3908,kgCO2/gallon,0.01608783,0.000786207,kgCH4/gallon
diesel,north_west,net_zero_2050,decrease_agricultual_production,2035,372395896,gallon,1.851,11.9951,kgCO2/gallon,0.01667058,0.000886672,kgCH4/gallon
diesel,south_west,net_zero_2050,decrease_agricultual_production,2035,405936874,gallon,1.892,8.7793,kgCO2/gallon,0.01589359,0.000810323,kgCH4/gallon
diesel,california,net_zero_2050,decrease_agricultual_production,2035,335051736,gallon,1.551,9.5774,kgCO2/gallon,0.01268695,0.000783269,kgCH4/gallon
diesel,north_east,net_zero_2050,population_shift,2035,321821494,gallon,1.32,10.544,kgCO2/gallon,0.01190842,0.000844552,kgCH4/gallon
diesel,middle_atlantic,net_zero_2050,population_shift,2035,367175630,gallon,1.34,10.9185,kgCO2/gallon,0.01496269,0.001027901,kgCH4/gallon
diesel,south_east,net_zero_2050,population_shift,2035,436497062,gallon,1.835,10.8978,kgCO2/gallon,0.01383198,0.001018951,kgCH4/gallon
diesel,north_central,net_zero_2050,population_shift,2035,424626702,gallon,1.675,10.9304,kgCO2/gallon,0.01393621,0.000983681,kgCH4/gallon
diesel,central,net_zero_2050,population_shift,2035,413729848,gallon,1.356,8.9988,kgCO2/gallon,0.01343304,0.001003025,kgCH4/gallon
diesel,texas,net_zero_2050,population_shift,2035,304337111,gallon,1.963,11.9267,kgCO2/gallon,0.01484405,0.000838999,kgCH4/gallon
diesel,north_west,net_zero_2050,population_shift,2035,320275499,gallon,1.444,9.1412,kgCO2/gallon,0.01398282,0.000917822,kgCH4/gallon
diesel,south_west,net_zero_2050,population_shift,2035,387323698,gallon,1.576,11.809,kgCO2/gallon,0.0136002,0.001019292,kgCH4/gallon
diesel,california,net_zero_2050,population_shift,2035,449657309,gallon,1.699,9.3635,kgCO2/gallon,0.01445001,0.001025071,kgCH4/gallon
diesel,north_east,net_zero_2050,increase_maritime,2035,385166594,gallon,1.348,10.6852,kgCO2/gallon,0.01452902,0.001010115,kgCH4/gallon
diesel,middle_atlantic,net_zero_2050,increase_maritime,2035,378648412,gallon,1.949,8.136,kgCO2/gallon,0.01196612,0.000920679,kgCH4/gallon
diesel,south_east,net_zero_2050,increase_maritime,2035,395598755,gallon,1.645,10.5849,kgCO2/gallon,0.0131647,0.000903041,kgCH4/gallon
diesel,north_central,net_zero_2050,increase_maritime,2035,375857438,gallon,1.355,11.7809,kgCO2/gallon,0.01683617,0.000956369,kgCH4/gallon
diesel,central,net_zero_2050,increase_maritime,2035,327507318,gallon,1.328,9.6135,kgCO2/gallon,0.01305099,0.000728693,kgCH4/gallon
diesel,texas,net_zero_2050,increase_maritime,2035,307851709,gallon,1.657,11.6393,kgCO2/gallon,0.01205985,0.001042574,kgCH4/gallon
diesel,north_west,net_zero_2050,increase_maritime,2035,378791268,gallon,1.692,9.6564,kgCO2/gallon,0.01680472,0.001037589,kgCH4/gallon
diesel,south_west,net_zero_2050,increase_maritime,2035,375332921,gallon,1.642,8.1942,kgCO2/gallon,0.01452656,0.000881066,kgCH4/gallon
diesel,california,net_zero_2050,increase_maritime,2035,307159257,gallon,1.645,8.6971,kgCO2/gallon,0.01510812,0.000971698,kgCH4/gallon
biodiesel,north_east,business_as_usual,business_as_usual,2035,379930886,gallon,2.6856,11.7747,kgCO2/gallon,0.0043,0.001026905,kgCH4/gallon
biodiesel,middle_atlantic,business_as_usual,business_as_usual,2035,404646656,gallon,2.0438,8.9778,kgCO2/gallon,0.0035,0.000870706,kgCH4/gallon
biodiesel,south_east,business_as_usual,business_as_usual,2035,452389204,gallon,2.7611,8.8943,kgCO2/gallon,0.0037,0.000890734,kgCH4/gallon
biodiesel,north_central,business_as_usual,business_as_usual,2035,436700255,gallon,2.4703,10.5354,kgCO2/gallon,0.0039,0.000852259,kgCH4/gallon
biodiesel,central,business_as_usual,business_as_usual,2035,468355819,gallon,2.2505,9.4408,kgCO2/gallon,0.0041,0.000786773,kgCH4/gallon
biodiesel,texas,business_as_usual,business_as_usual,2035,450431426,gallon,1.9048,10.5554,kgCO2/gallon,0.0047,0.000969157,kgCH4/gallon
biodiesel,north_west,business_as_usual,business_as_usual,2035,385800102,gallon,2.107,9.6214,kgCO2/gallon,0.0032,0.000901537,kgCH4/gallon
biodiesel,south_west,business_as_usual,business_as_usual,2035,368596457,gallon,2.6994,8.9044,kgCO2/gallon,0.0036,0.000763979,kgCH4/gallon
biodiesel,california,business_as_usual,business_as_usual,2035,462587087,gallon,2.1771,9.3705,kgCO2/gallon,0.0035,0.000754377,kgCH4/gallon
biodiesel,north_east,business_as_usual,agricultual_production_shift,2035,339039315,gallon,2.3056,9.2595,kgCO2/gallon,0.0042,0.001048642,kgCH4/gallon
biodiesel,middle_atlantic,business_as_usual,agricultual_production_shift,2035,434072318,gallon,2.8236,8.9617,kgCO2/gallon,0.0047,0.000803975,kgCH4/gallon
biodiesel,south_east,business_as_usual,agricultual_production_shift,2035,345571376,gallon,2.2004,10.4518,kgCO2/gallon,0.0045,0.000893121,kgCH4/gallon
biodiesel,north_central,business_as_usual,agricultual_production_shift,2035,334207629,gallon,1.9062,9.0018,kgCO2/gallon,0.0037,0.000943714,kgCH4/gallon
biodiesel,central,business_as_usual,agricultual_production_shift,2035,429993492,gallon,2.1377,10.306,kgCO2/gallon,0.0047,0.001044025,kgCH4/gallon
biodiesel,texas,business_as_usual,agricultual_production_shift,2035,426104447,gallon,2.0548,11.8861,kgCO2/gallon,0.0034,0.000806238,kgCH4/gallon
biodiesel,north_west,business_as_usual,agricultual_production_shift,2035,450538153,gallon,2.1357,11.9053,kgCO2/gallon,0.0044,0.001057569,kgCH4/gallon
biodiesel,south_west,business_as_usual,agricultual_production_shift,2035,408149525,gallon,2.6919,11.6321,kgCO2/gallon,0.0036,0.000708043,kgCH4/gallon
biodiesel,california,business_as_usual,agricultual_production_shift,2035,464931140,gallon,2.6024,11.122,kgCO2/gallon,0.0039,0.000826641,kgCH4/gallon
biodiesel,north_east,business_as_usual,decrease_agricultual_production,2035,330480478,gallon,2.1292,9.1866,kgCO2/gallon,0.0032,0.000915558,kgCH4/gallon
biodiesel,middle_atlantic,business_as_usual,decrease_agricultual_production,2035,392999113,gallon,2.4656,11.3152,kgCO2/gallon,0.0037,0.001006101,kgCH4/gallon
biodiesel,south_east,business_as_usual,decrease_agricultual_production,2035,352265972,gallon,2.2748,9.174,kgCO2/gallon,0.0036,0.000911707,kgCH4/gallon
biodiesel,north_central,business_as_usual,decrease_agricultual_production,2035,352464712,gallon,2.2503,9.3909,kgCO2/gallon,0.004,0.000758757,kgCH4/gallon
biodiesel,central,business_as_usual,decrease_agricultual_production,2035,407975063,gallon,2.3116,10.6746,kgCO2/gallon,0.004,0.000784796,kgCH4/gallon
biodiesel,texas,business_as_usual,decrease_agricultual_production,2035,342854671,gallon,2.1766,10.1638,kgCO2/gallon,0.0045,0.000834982,kgCH4/gallon
biodiesel,north_west,business_as_usual,decrease_agricultual_production,2035,435754886,gallon,1.9089,9.2236,kgCO2/gallon,0.0035,0.00103651,kgCH4/gallon
biodiesel,south_west,business_as_usual,decrease_agricultual_production,2035,385616162,gallon,2.0356,11.2457,kgCO2/gallon,0.0037,0.000812757,kgCH4/gallon
biodiesel,california,business_as_usual,decrease_agricultual_production,2035,422248025,gallon,1.929,8.1897,kgCO2/gallon,0.004,0.000829102,kgCH4/gallon
biodiesel,north_east,business_as_usual,population_shift,2035,362324942,gallon,2.6402,11.2587,kgCO2/gallon,0.0035,0.00075455,kgCH4/gallon
biodiesel,middle_atlantic,business_as_usual,population_shift,2035,352003708,gallon,1.9189,12.0258,kgCO2/gallon,0.0044,0.000827482,kgCH4/gallon
biodiesel,south_east,business_as_usual,population_shift,2035,480038345,gallon,2.3039,9.0775,kgCO2/gallon,0.0032,0.001016785,kgCH4/gallon
biodiesel,north_central,business_as_usual,population_shift,2035,412119729,gallon,2.7004,10.5695,kgCO2/gallon,0.004,0.001009135,kgCH4/gallon
biodiesel,central,business_as_usual,population_shift,2035,398385843,gallon,2.5146,10.6118,kgCO2/gallon,0.0044,0.000791213,kgCH4/gallon
biodiesel,texas,business_as_usual,population_shift,2035,373259595,gallon,2.4011,10.1882,kgCO2/gallon,0.0037,0.000996657,kgCH4/gallon
biodiesel,north_west,business_as_usual,population_shift,2035,424252030,gallon,2.7907,10.8661,kgCO2/gallon,0.0035,0.00087249,kgCH4/gallon
biodiesel,south_west,business_as_usual,population_shift,2035,401019067,gallon,2.4617,10.6152,kgCO2/gallon,0.0047,0.000761362,kgCH4/gallon
biodiesel,california,business_as_usual,population_shift,2035,350317532,gallon,2.6805,9.3306,kgCO2/gallon,0.004,0.000861871,kgCH4/gallon
biodiesel,north_east,business_as_usual,increase_maritime,2035,384299741,gallon,2.8351,9.3835,kgCO2/gallon,0.0043,0.000984425,kgCH4/gallon
biodiesel,middle_atlantic,business_as_usual,increase_maritime,2035,394878297,gallon,2.7883,11.0716,kgCO2/gallon,0.0037,0.000814479,kgCH4/gallon
biodiesel,south_east,business_as_usual,increase_maritime,2035,482483318,gallon,2.2987,10.5265,kgCO2/gallon,0.0036,0.000821517,kgCH4/gallon
biodiesel,north_central,business_as_usual,increase_maritime,2035,336993590,gallon,2.1981,9.1915,kgCO2/gallon,0.0034,0.001007194,kgCH4/gallon
biodiesel,central,business_as_usual,increase_maritime,2035,455554518,gallon,2.4929,10.1807,kgCO2/gallon,0.0037,0.000887136,kgCH4/gallon
biodiesel,texas,business_as_usual,increase_maritime,2035,328948524,gallon,2.7841,11.7436,kgCO2/gallon,0.0039,0.001009477,kgCH4/gallon
biodiesel,north_west,business_as_usual,increase_maritime,2035,396700786,gallon,2.5767,10.6272,kgCO2/gallon,0.0034,0.000833078,kgCH4/gallon
biodiesel,south_west,business_as_usual,increase_maritime,2035,408093099,gallon,2.813,11.3867,kgCO2/gallon,0.0035,0.000881713,kgCH4/gallon
biodiesel,california,business_as_usual,increase_maritime,2035,455898231,gallon,2.0996,9.5972,kgCO2/gallon,0.0039,0.000817437,kgCH4/gallon
biodiesel,north_east,50%_reduction_2050,business_as_usual,2035,375867925,gallon,2.3639,11.7557,kgCO2/gallon,0.0044,0.000953813,kgCH4/gallon
biodiesel,middle_atlantic,50%_reduction_2050,business_as_usual,2035,338972232,gallon,2.3753,9.6768,kgCO2/gallon,0.0041,0.001006653,kgCH4/gallon
biodiesel,south_east,50%_reduction_2050,business_as_usual,2035,384519089,gallon,2.7184,11.6981,kgCO2/gallon,0.0046,0.000975787,kgCH4/gallon
